"policy_id","industry","vehicle_type","territory","fleet_size","years_in_business","driver_age","exposure","freq_lambda","claims","sev_mu","total_loss","severity","pure_premium"
7168,"Construction","Light_Truck","Suburban",39,13,53,0.799986823229119,0.120742011229971,1,8820,6003.98355086019,6003.98355086019,7505.10305485448
7169,"Retail","Light_Truck","Suburban",32,13,30,0.60991556593217,0.0669687291393522,1,6300,12401.5968423338,12401.5968423338,20333.3010912416
7170,"Construction","Box_Truck","Urban",44,1,26,0.712505679344758,0.2606488276179,0,17640,0,NA,0
7171,"Construction","Delivery_Truck","Rural",46,23,50,0.926386125385761,0.149044410941064,0,10192,0,NA,0
7172,"Logistics","Delivery_Truck","Urban",13,25,32,0.883512984612025,0.248435016143055,1,16380,25126.5312160041,25126.5312160041,28439.3457183178
7173,"Logistics","Box_Truck","Suburban",33,2,25,0.719965021358803,0.17356916734918,0,15750,0,NA,0
7174,"Logistics","Delivery_Truck","Suburban",16,30,34,0.99039877159521,0.191067731016148,0,13650,0,NA,0
7175,"Healthcare","Light_Truck","Suburban",25,21,41,0.660894644795917,0.0615623361627397,0,6930,0,NA,0
7176,"Professional","Delivery_Truck","Urban",44,1,63,0.976114571443759,0.178541116262778,1,9828,3987.10198542565,3987.10198542565,4084.6659829372
7177,"Healthcare","Delivery_Truck","Rural",42,21,28,0.923439894337207,0.0998312400970068,0,8008,0,NA,0
7178,"Construction","Light_Truck","Suburban",23,11,36,0.855385838425718,0.113090561698264,0,8820,0,NA,0
7179,"Retail","Box_Truck","Suburban",16,7,30,0.891266945749521,0.132264014749229,0,10500,0,NA,0
7180,"Logistics","Light_Truck","Urban",48,22,26,0.501301437499933,0.130749440928733,0,11340,0,NA,0
7181,"Logistics","Cargo_Van","Suburban",5,8,54,0.601246545324102,0.0799657905281056,0,10500,0,NA,0
7182,"Logistics","Cargo_Van","Urban",41,2,48,0.635353480698541,0.174785742540169,0,12600,0,NA,0
7183,"Retail","Delivery_Truck","Urban",10,13,54,0.600425433716737,0.117082959574764,0,10920,0,NA,0
7184,"Healthcare","Light_Truck","Suburban",12,13,43,0.791863388498314,0.0654237531577307,0,6930,0,NA,0
7185,"Retail","Light_Truck","Urban",19,1,58,0.501487870118581,0.0737939400879492,0,7560,0,NA,0
7186,"Construction","Light_Truck","Suburban",8,19,22,0.860325206071138,0.0986448881281167,0,8820,0,NA,0
7187,"Construction","Light_Truck","Urban",21,29,57,0.575988442869857,0.112205428613263,0,10584,0,NA,0
7188,"Construction","Light_Truck","Urban",34,29,49,0.520637782174163,0.113301194156741,0,10584,0,NA,0
7189,"Professional","Light_Truck","Urban",13,10,31,0.502210420672782,0.0488826512961852,0,6804,0,NA,0
7190,"Healthcare","Delivery_Truck","Urban",28,36,47,0.773879713611677,0.160262749891842,0,12012,0,NA,0
7191,"Healthcare","Light_Truck","Suburban",30,38,66,0.618894474115223,0.0601565428839997,0,6930,0,NA,0
7192,"Logistics","Box_Truck","Suburban",37,35,29,0.512938670697622,0.127680693910052,0,15750,0,NA,0
7193,"Retail","Cargo_Van","Suburban",24,34,43,0.71345791418571,0.081334202217171,0,7000,0,NA,0
7194,"Professional","Delivery_Truck","Rural",25,12,47,0.565570112550631,0.0414308385948965,0,6552,0,NA,0
7195,"Professional","Cargo_Van","Suburban",15,10,22,0.639131812844425,0.0469761882440653,0,6300,0,NA,0
7196,"Retail","Light_Truck","Urban",31,27,54,0.902766537270509,0.147466913863138,0,7560,0,NA,0
7197,"Retail","Cargo_Van","Suburban",37,37,70,0.612721271812916,0.0778156015202403,0,7000,0,NA,0
7198,"Healthcare","Light_Truck","Urban",46,12,43,0.953839447232895,0.157612430260764,0,8316,0,NA,0
7199,"Professional","Cargo_Van","Rural",30,30,51,0.979081888217479,0.0575700150271878,0,5040,0,NA,0
7200,"Logistics","Delivery_Truck","Suburban",19,29,38,0.673109460622072,0.133531454798207,0,13650,0,NA,0
7201,"Logistics","Light_Truck","Suburban",23,31,28,0.921316935447976,0.131177105269083,0,9450,0,NA,0
7202,"Construction","Light_Truck","Urban",37,39,44,0.801256750710309,0.178588110882067,0,10584,0,NA,0
7203,"Healthcare","Box_Truck","Suburban",8,15,26,0.645939142210409,0.0797605652801413,0,11550,0,NA,0
7204,"Healthcare","Light_Truck","Suburban",35,32,28,0.741421189624816,0.0750688954495127,1,6930,1053.12735847606,1053.12735847606,1420.41713025356
7205,"Retail","Cargo_Van","Suburban",41,9,50,0.792815076070838,0.10385877496528,0,7000,0,NA,0
7206,"Healthcare","Cargo_Van","Urban",31,23,22,0.882280418649316,0.144120506386366,0,9240,0,NA,0
7207,"Logistics","Cargo_Van","Rural",29,1,47,0.796955089783296,0.092940902570528,0,8400,0,NA,0
7208,"Professional","Box_Truck","Rural",31,27,47,0.676012553973123,0.0561130980550931,0,7560,0,NA,0
7209,"Professional","Light_Truck","Suburban",37,11,34,0.770631703664549,0.0616582426102005,0,5670,0,NA,0
7210,"Logistics","Light_Truck","Urban",18,38,51,0.975490866811015,0.199117195733464,0,11340,0,NA,0
7211,"Professional","Light_Truck","Rural",45,14,50,0.996770921163261,0.0593427567914547,0,4536,0,NA,0
7212,"Retail","Box_Truck","Urban",32,40,27,0.585780418477952,0.150076943214051,0,12600,0,NA,0
7213,"Retail","Light_Truck","Urban",8,26,65,0.991735324612819,0.131206583446276,0,7560,0,NA,0
7214,"Construction","Cargo_Van","Urban",48,23,62,0.92932875151746,0.250082367033348,0,11760,0,NA,0
7215,"Construction","Cargo_Van","Suburban",35,32,47,0.566590512986295,0.0920709583602729,0,9800,0,NA,0
7216,"Healthcare","Cargo_Van","Urban",7,35,31,0.650374702876434,0.085166567341669,0,9240,0,NA,0
7217,"Healthcare","Delivery_Truck","Urban",11,13,43,0.930357347941026,0.164910491709287,0,12012,0,NA,0
7218,"Retail","Box_Truck","Rural",28,14,22,0.889849883620627,0.102902240541889,1,8400,2211.51847512903,2211.51847512903,2485.27141019651
7219,"Construction","Light_Truck","Rural",13,23,42,0.720280014211312,0.0607606611588236,0,7056,0,NA,0
7220,"Healthcare","Delivery_Truck","Urban",6,27,54,0.818522238638252,0.137904626765773,0,12012,0,NA,0
7221,"Logistics","Light_Truck","Urban",26,18,38,0.656746591674164,0.143985122758644,0,11340,0,NA,0
7222,"Retail","Light_Truck","Urban",10,7,25,0.692234977148473,0.0934517219150439,0,7560,0,NA,0
7223,"Healthcare","Light_Truck","Suburban",12,32,44,0.697126399842091,0.0575965831549536,0,6930,0,NA,0
7224,"Retail","Light_Truck","Suburban",44,6,62,0.53846618719399,0.0649390221755952,0,6300,0,NA,0
7225,"Construction","Light_Truck","Suburban",48,5,30,0.766777086653747,0.123803828411114,0,8820,0,NA,0
7226,"Healthcare","Box_Truck","Urban",35,1,21,0.873862960375845,0.206450124388794,1,13860,18478.9906354572,18478.9906354572,21146.325537713
7227,"Construction","Cargo_Van","Urban",32,24,38,0.892562216962688,0.212340551415423,0,11760,0,NA,0
7228,"Logistics","Light_Truck","Rural",16,19,51,0.593157113296911,0.0554554448363548,0,7560,0,NA,0
7229,"Construction","Delivery_Truck","Urban",2,26,49,0.873481444315985,0.203713342443374,0,15288,0,NA,0
7230,"Construction","Cargo_Van","Urban",40,14,39,0.841839726432227,0.213406370650569,0,11760,0,NA,0
7231,"Construction","Light_Truck","Urban",7,37,37,0.78559754206799,0.133736197573944,1,10584,30282.8367334902,30282.8367334902,38547.5197055407
7232,"Retail","Delivery_Truck","Rural",47,19,30,0.945706081925891,0.117901177233701,1,7280,2713.15670893379,2713.15670893379,2868.92170917264
7233,"Healthcare","Cargo_Van","Suburban",38,24,32,0.681750065064989,0.0785376074954867,0,7700,0,NA,0
7234,"Construction","Light_Truck","Suburban",27,27,51,0.992657013703138,0.135884818605823,0,8820,0,NA,0
7235,"Healthcare","Box_Truck","Urban",34,9,61,0.813660752726719,0.190689534009034,0,13860,0,NA,0
7236,"Professional","Light_Truck","Suburban",33,17,50,0.767836055951193,0.0594996159756579,0,5670,0,NA,0
7237,"Professional","Light_Truck","Urban",10,28,60,0.745004121796228,0.0704028895097435,0,6804,0,NA,0
7238,"Professional","Light_Truck","Urban",29,16,33,0.878985706483945,0.0988463376226521,0,6804,0,NA,0
7239,"Logistics","Cargo_Van","Suburban",46,35,26,0.622318279696628,0.118489400454238,0,10500,0,NA,0
7240,"Construction","Delivery_Truck","Urban",24,16,64,0.662479638238437,0.191449990654526,1,15288,25239.1861836835,25239.1861836835,38098.0557391856
7241,"Logistics","Delivery_Truck","Suburban",21,40,47,0.593435392598622,0.119885818012774,0,13650,0,NA,0
7242,"Retail","Cargo_Van","Rural",10,40,58,0.52657746814657,0.0368604227702599,0,5600,0,NA,0
7243,"Logistics","Cargo_Van","Urban",13,15,23,0.603146108333021,0.130460503232432,0,12600,0,NA,0
7244,"Logistics","Cargo_Van","Urban",17,4,39,0.61185757315252,0.137484396687371,0,12600,0,NA,0
7245,"Logistics","Cargo_Van","Rural",47,21,55,0.699603450600989,0.0939287592776888,0,8400,0,NA,0
7246,"Logistics","Light_Truck","Urban",34,34,38,0.586851052008569,0.137534412548728,0,11340,0,NA,0
7247,"Professional","Light_Truck","Urban",11,17,36,0.729506136616692,0.0696277132093802,0,6804,0,NA,0
7248,"Construction","Delivery_Truck","Suburban",40,35,23,0.923919860972092,0.202985193455569,0,12740,0,NA,0
7249,"Professional","Light_Truck","Suburban",14,6,30,0.901564817526378,0.0590705268443283,0,5670,0,NA,0
7250,"Construction","Cargo_Van","Urban",2,1,37,0.621856922283769,0.111561131857708,0,11760,0,NA,0
7251,"Logistics","Cargo_Van","Urban",44,5,61,0.807739642797969,0.227297935483349,0,12600,0,NA,0
7252,"Professional","Light_Truck","Suburban",8,37,23,0.872280521900393,0.0538545994221303,0,5670,0,NA,0
7253,"Retail","Delivery_Truck","Urban",29,9,39,0.755780045641586,0.17537875959113,0,10920,0,NA,0
7254,"Professional","Delivery_Truck","Suburban",49,12,61,0.987008949858136,0.124846762067556,1,8190,2683.82521286093,2683.82521286093,2719.14982457522
7255,"Construction","Cargo_Van","Urban",4,12,69,0.556250000954606,0.101960625174979,0,11760,0,NA,0
7256,"Healthcare","Cargo_Van","Urban",39,22,21,0.508872785489075,0.0886201955929224,1,9240,14728.7839302416,14728.7839302416,28943.9410993179
7257,"Retail","Delivery_Truck","Urban",23,21,27,0.751108184107579,0.165506688368105,1,10920,7348.37533778876,7348.37533778876,9783.37807158851
7258,"Logistics","Cargo_Van","Urban",27,8,46,0.570134666282684,0.140082087505655,0,12600,0,NA,0
7259,"Construction","Delivery_Truck","Urban",46,6,27,0.970081891282462,0.334445432838541,0,15288,0,NA,0
7260,"Retail","Light_Truck","Suburban",21,16,60,0.667430373956449,0.0666762943582493,0,6300,0,NA,0
7261,"Healthcare","Light_Truck","Rural",31,6,42,0.66206607746426,0.0454223673765905,0,5544,0,NA,0
7262,"Professional","Cargo_Van","Suburban",49,37,57,0.922577501623891,0.0897667909080046,0,6300,0,NA,0
7263,"Healthcare","Delivery_Truck","Urban",5,8,25,0.767913505085744,0.128030379135421,0,12012,0,NA,0
7264,"Construction","Light_Truck","Urban",5,31,40,0.976206872961484,0.162758090894503,0,10584,0,NA,0
7265,"Construction","Cargo_Van","Urban",4,25,70,0.770262861507945,0.141189182514406,0,11760,0,NA,0
7266,"Construction","Cargo_Van","Suburban",9,17,44,0.63299931678921,0.0814670120707713,0,9800,0,NA,0
7267,"Professional","Light_Truck","Rural",18,21,23,0.595495931920595,0.0283622802455141,0,4536,0,NA,0
7268,"Logistics","Box_Truck","Urban",40,25,23,0.521832243539393,0.199444283480756,0,18900,0,NA,0
7269,"Logistics","Light_Truck","Urban",19,14,53,0.835070895380341,0.172032955157304,0,11340,0,NA,0
7270,"Construction","Cargo_Van","Urban",25,10,41,0.786051614093594,0.176272074460488,0,11760,0,NA,0
7271,"Logistics","Cargo_Van","Urban",49,34,33,0.50599749549292,0.147700668934383,1,12600,26394.381907348,26394.381907348,52163.0682808732
7272,"Healthcare","Delivery_Truck","Urban",12,6,22,0.513763241702691,0.0919687578971987,0,12012,0,NA,0
7273,"Professional","Cargo_Van","Urban",34,29,62,0.974696256802417,0.126905452635675,0,7560,0,NA,0
7274,"Retail","Light_Truck","Urban",29,25,61,0.561018936568871,0.0901276921597892,0,7560,0,NA,0
7275,"Professional","Light_Truck","Suburban",3,30,28,0.805362646118738,0.0471861974360968,0,5670,0,NA,0
7276,"Professional","Box_Truck","Suburban",42,3,49,0.656865905388258,0.0849721735210251,0,9450,0,NA,0
7277,"Construction","Delivery_Truck","Urban",39,17,58,0.88135193916969,0.288215304387576,1,15288,31699.3531640828,31699.3531640828,35966.7367316923
7278,"Logistics","Delivery_Truck","Urban",14,23,51,0.759322142112069,0.215586742588459,0,16380,0,NA,0
7279,"Retail","Light_Truck","Suburban",8,10,52,0.650906915892847,0.0574099899817491,0,6300,0,NA,0
7280,"Construction","Light_Truck","Urban",14,18,65,0.829747246345505,0.151445467402982,0,10584,0,NA,0
7281,"Logistics","Box_Truck","Rural",1,7,31,0.984002186567523,0.122854640997328,0,12600,0,NA,0
7282,"Construction","Box_Truck","Urban",12,19,21,0.679805315914564,0.189298588269569,0,17640,0,NA,0
7283,"Healthcare","Delivery_Truck","Urban",15,1,35,0.749664077768102,0.138144347930717,0,12012,0,NA,0
7284,"Professional","Cargo_Van","Suburban",34,32,42,0.652906681061722,0.0566722999161575,0,6300,0,NA,0
7285,"Construction","Box_Truck","Suburban",8,27,33,0.731650524772704,0.130497187598459,0,14700,0,NA,0
7286,"Retail","Box_Truck","Suburban",33,5,51,0.669797000475228,0.115339043481834,0,10500,0,NA,0
7287,"Professional","Delivery_Truck","Suburban",31,7,69,0.580499524483457,0.0639188026408735,0,8190,0,NA,0
7288,"Retail","Light_Truck","Suburban",42,15,55,0.98389285011217,0.116886470593326,0,6300,0,NA,0
7289,"Healthcare","Cargo_Van","Rural",48,10,30,0.507454421953298,0.0441180874446197,0,6160,0,NA,0
7290,"Logistics","Light_Truck","Suburban",21,4,56,0.7380392345367,0.103222167342303,0,9450,0,NA,0
7291,"Construction","Cargo_Van","Urban",6,37,69,0.752712523681112,0.140907784433104,0,11760,0,NA,0
7292,"Professional","Cargo_Van","Urban",28,26,69,0.82553388539236,0.102283648400113,1,7560,2586.7482666505,2586.7482666505,3133.42469936418
7293,"Professional","Box_Truck","Urban",19,40,54,0.986069056321867,0.157997844894453,0,11340,0,NA,0
7294,"Logistics","Cargo_Van","Urban",19,22,68,0.974820438306779,0.223136398328422,0,12600,0,NA,0
7295,"Logistics","Delivery_Truck","Urban",41,21,56,0.953473805217072,0.340990836959782,0,16380,0,NA,0
7296,"Logistics","Cargo_Van","Urban",12,33,24,0.573886257596314,0.12292643637713,0,12600,0,NA,0
7297,"Retail","Cargo_Van","Suburban",43,22,69,0.546001671114936,0.0726182222582866,1,7000,2662.32978524739,2662.32978524739,4876.04695386903
7298,"Logistics","Light_Truck","Rural",22,31,58,0.552995588514023,0.0546271162157692,0,7560,0,NA,0
7299,"Logistics","Box_Truck","Urban",47,15,67,0.55211594235152,0.222381259260345,0,18900,0,NA,0
7300,"Logistics","Cargo_Van","Suburban",12,6,68,0.992902126978152,0.14178642373248,1,10500,1865.36073090125,1865.36073090125,1878.695472814
7301,"Professional","Light_Truck","Suburban",17,24,52,0.743916699546389,0.0501474247164221,0,5670,0,NA,0
7302,"Construction","Delivery_Truck","Suburban",29,40,61,0.909878395497799,0.182985644118562,0,12740,0,NA,0
7303,"Professional","Light_Truck","Rural",32,16,60,0.655752240680158,0.0352807820530739,0,4536,0,NA,0
7304,"Healthcare","Delivery_Truck","Rural",15,24,42,0.89669997128658,0.0771117140307895,0,8008,0,NA,0
7305,"Professional","Box_Truck","Suburban",50,32,69,0.690412393538281,0.0947245803934522,0,9450,0,NA,0
7306,"Construction","Light_Truck","Urban",19,21,45,0.948608014849015,0.181463970200542,0,10584,0,NA,0
7307,"Retail","Light_Truck","Rural",49,13,67,0.817010866245255,0.071545641557097,0,5040,0,NA,0
7308,"Logistics","Box_Truck","Urban",4,13,61,0.873302270309068,0.241345815422614,0,18900,0,NA,0
7309,"Logistics","Box_Truck","Suburban",15,28,25,0.785138185718097,0.161581438620784,0,15750,0,NA,0
7310,"Construction","Light_Truck","Urban",8,17,49,0.515233769314364,0.0886150559843774,1,10584,10258.1664697016,10258.1664697016,19909.7323984653
7311,"Logistics","Delivery_Truck","Rural",5,6,47,0.560612071189098,0.0678508789760165,0,10920,0,NA,0
7312,"Professional","Delivery_Truck","Suburban",37,14,58,0.976643175235949,0.112870651762019,0,8190,0,NA,0
7313,"Logistics","Light_Truck","Urban",39,18,52,0.592229363624938,0.144391441145396,0,11340,0,NA,0
7314,"Retail","Light_Truck","Rural",18,27,44,0.635492196539417,0.0432388890525419,0,5040,0,NA,0
7315,"Retail","Cargo_Van","Suburban",48,32,65,0.702883531223051,0.0969979273087811,0,7000,0,NA,0
7316,"Professional","Cargo_Van","Suburban",6,14,55,0.787463632761501,0.0529175561215728,0,6300,0,NA,0
7317,"Construction","Light_Truck","Urban",42,26,66,0.731110521475784,0.16936906340508,0,10584,0,NA,0
7318,"Professional","Light_Truck","Rural",8,2,51,0.593934015138075,0.0256686402662373,0,4536,0,NA,0
7319,"Professional","Cargo_Van","Suburban",35,9,54,0.84159542596899,0.0736395997722866,0,6300,0,NA,0
7320,"Construction","Delivery_Truck","Urban",19,16,42,0.781883269664831,0.216046075657438,1,15288,31208.8813432309,31208.8813432309,39915.0136012108
7321,"Construction","Light_Truck","Urban",49,28,37,0.857329284655862,0.209141192345374,0,10584,0,NA,0
7322,"Retail","Delivery_Truck","Suburban",29,31,22,0.551099971169606,0.085255165539938,0,9100,0,NA,0
7323,"Construction","Light_Truck","Suburban",7,20,49,0.93590496852994,0.106215854878463,0,8820,0,NA,0
7324,"Logistics","Delivery_Truck","Urban",31,24,49,0.557027989067137,0.184003055628547,0,16380,0,NA,0
7325,"Retail","Delivery_Truck","Suburban",45,21,60,0.515517102088779,0.0904732514165808,0,9100,0,NA,0
7326,"Construction","Cargo_Van","Rural",5,37,34,0.892417378607206,0.077149482380593,0,7840,0,NA,0
7327,"Professional","Light_Truck","Rural",19,21,22,0.616019734996371,0.0296114526415406,0,4536,0,NA,0
7328,"Retail","Light_Truck","Suburban",22,19,32,0.511258564307354,0.0515348632821813,0,6300,0,NA,0
7329,"Professional","Cargo_Van","Suburban",42,6,46,0.514388942858204,0.0475295383200981,0,6300,0,NA,0
7330,"Logistics","Delivery_Truck","Suburban",26,17,59,0.555254712933674,0.117225374994557,1,13650,14164.6106761809,14164.6106761809,25510.1133700289
7331,"Professional","Light_Truck","Rural",19,27,67,0.697835661587305,0.0335442624168402,0,4536,0,NA,0
7332,"Healthcare","Light_Truck","Suburban",46,12,52,0.64995839970652,0.0715994173116703,0,6930,0,NA,0
7333,"Retail","Cargo_Van","Suburban",4,34,67,0.71034363063518,0.0667723012797069,0,7000,0,NA,0
7334,"Healthcare","Cargo_Van","Urban",29,1,55,0.897678011213429,0.144211972501437,0,9240,0,NA,0
7335,"Professional","Light_Truck","Urban",42,34,53,0.907272532000206,0.113173175641706,0,6804,0,NA,0
7336,"Healthcare","Light_Truck","Urban",27,22,58,0.988669749465771,0.140544348235307,0,8316,0,NA,0
7337,"Construction","Cargo_Van","Suburban",15,19,59,0.861027280567214,0.117530223797425,0,9800,0,NA,0
7338,"Professional","Cargo_Van","Suburban",26,35,68,0.618757519056089,0.0502431105473544,0,6300,0,NA,0
7339,"Construction","Light_Truck","Urban",33,19,42,0.859635498258285,0.185565216831525,0,10584,0,NA,0
7340,"Logistics","Cargo_Van","Rural",10,18,24,0.723602877580561,0.070913082002895,0,8400,0,NA,0
7341,"Construction","Cargo_Van","Suburban",38,32,36,0.77281159919221,0.128595850105584,0,9800,0,NA,0
7342,"Professional","Light_Truck","Urban",11,28,48,0.949719217373058,0.0906459507021715,0,6804,0,NA,0
7343,"Retail","Light_Truck","Urban",29,22,36,0.5378357921727,0.0864033200125443,0,7560,0,NA,0
7344,"Professional","Box_Truck","Suburban",44,27,44,0.664358108304441,0.0872435067825392,0,9450,0,NA,0
7345,"Professional","Cargo_Van","Urban",11,19,59,0.599660018924624,0.0635939450069563,1,7560,6097.46181179441,6097.46181179441,10168.1980111481
7346,"Healthcare","Cargo_Van","Urban",29,34,66,0.508003996335901,0.0816108420113626,0,9240,0,NA,0
7347,"Professional","Cargo_Van","Suburban",43,40,70,0.680505760596134,0.0633550863115001,0,6300,0,NA,0
